stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,4.09,0,4.09,0,4.09,0,0
72hpf,0,5.35,0,0,0,0,0,0
21Day,0,9.37,0,0,1.34,4.02,0,0
3Month,0,6.72,0.32,0.96,0.32,0,0.32,0.32
22Month,0.55,2.73,0,2.19,0,0,0,0
