stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,4.09,0,0
72hpf,0,6.42,0,1.07,1.07,4.28,0,1.07
21Day,0,2.68,1.34,89.68,2.68,2.68,2.68,6.69
3Month,0.64,7.68,1.28,60.47,0.32,0,0.96,1.28
22Month,0.55,7.11,1.09,40.45,0,0.55,0.55,0
