stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,16.35,0,0
72hpf,3.21,1.07,0,0,2.14,217.17,1.07,3.21
21Day,1.34,1.34,1.34,1.34,2.68,107.08,1.34,1.34
3Month,2.24,0,0.32,0.32,0,0,0.32,0.32
22Month,1.09,0,0,1.09,0,0.55,0,0
