stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,8.17,36.78,0,0
72hpf,0,2.14,0,0,0,16.05,0,3.21
21Day,0,6.69,0,0,0,6.69,0,2.68
3Month,0.32,36.15,1.6,0.64,1.28,0,0.32,0.96
22Month,0,39.36,0,1.09,0.55,1.09,0,1.64
