stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,4.09,0,20.43,0,0
72hpf,0,5.35,0,0,1.07,1.07,84.51,1.07,3.21
21Day,0,5.35,1.34,0,1.34,2.68,46.85,0,2.68
3Month,0.32,3.2,0,0.32,0.96,0.32,0.64,0,0.32
22Month,0,9.84,0,0,1.64,0.55,1.09,1.09,0.55
