stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,16.35,4.09,0,16.35,4.09,53.12,0,0,4.09
72hpf,1.07,38.51,8.56,1.07,5.35,4.28,87.72,7.49,2.14,18.19
21Day,0,295.82,95.04,1.34,81.65,28.11,171.33,0,22.76,93.7
3Month,1.92,354.82,3.2,154.54,67.51,13.76,11.2,0.64,12.16,13.76
22Month,3.83,443.88,2.73,24.6,84.73,2.19,13.12,12.57,1.09,16.95
