stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,192.06,0,0,8.17,53.12,388.21,4.09,8.17,335.09
72hpf,2.14,215.03,5.35,0,1.07,98.42,313.45,1.07,16.05,838.72
21Day,4.02,195.43,12.05,0,9.37,84.33,329.28,1.34,28.11,489.9
3Month,2.24,126.38,0.64,8.32,8.64,30.4,25.92,0,22.4,134.06
22Month,2.73,341.11,1.64,4.92,15.85,45.37,86.37,139.4,43.73,231.78
