stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,4.09,0,0,4.09
72hpf,3.21,0,0,0,11.77,0,0,2.14
21Day,0,0,0,0,12.05,0,0,0
3Month,1.6,2.24,0.32,0,0,0.32,0,0
22Month,10.39,0,1.09,0.55,0,0,1.09,1.09
