stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,4.28,2.14,0,0,3.21,0,0
21Day,2.68,1.34,0,1.34,6.69,0,1.34
3Month,1.6,0,1.28,0,0,0.32,0
22Month,4.92,0,1.09,0,0,0,0.55
