stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,4.09,0,8.17,0,0,0
72hpf,0,0,0,0,0,161.54,0,0,1.07
21Day,12.05,6.69,0,4.02,2.68,760.29,0,1.34,14.72
3Month,1.28,0.32,0.96,0.64,0,1.6,0,0,0
22Month,44.83,0,0,4.92,0,131.2,2.19,0.55,1.64
