stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,0,0,0,0,12.26,0,0
72hpf,2.14,2.14,0,0,1.07,9.63,0,28.88
21Day,1.34,4.02,0,0,1.34,8.03,0,60.23
3Month,2.24,0,0.64,0.64,0,0,0.32,8.32
22Month,1.64,0,0.55,0,0,0,0,2.19
