stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,20.43,0,0
72hpf,0,0,0,0,0,6.42,0,0
21Day,0,1.34,6.69,0,0,9.37,0,0
3Month,0.32,4.8,201.25,2.24,1.92,1.28,0.64,0.32
22Month,0,0.55,20.23,0,0,0,0,0.55
