stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,4.09,0,0,0,0,44.95,0,8.17
72hpf,1.07,3.21,0,0,0,1.07,41.72,0,0
21Day,0,12.05,6.69,0,12.05,6.69,22.76,0,2.68
3Month,0,11.84,0,3.52,10.88,49.91,0.96,0.32,0.96
22Month,1.09,10.39,0,0.55,16.95,29.52,1.64,0,1.64
