stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,20.43,0,0,0,0,102.16,0,4.09
72hpf,20.33,8.56,0,0,0,22.47,2.14,4.28
21Day,24.09,8.03,0,2.68,0,17.4,26.77,1.34
3Month,25.28,0.32,32.95,2.88,0.32,1.28,0.96,2.24
22Month,45.37,0,7.65,1.09,1.09,0.55,0,2.19
