stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,4.09,0,0,0,0,4.09,0,0
72hpf,1.07,0,0,0,0,0,11.77,0,2.14
21Day,1.34,24.09,1.34,0,1.34,0,20.08,1.34,5.35
3Month,0,2.88,0.32,2.56,0.32,0.32,0,0,0
