stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,0,0,0,16.35
72hpf,0,2.14,0,0,0,3.21,1.07,0,33.16
21Day,0,2.68,1.34,0,0,2.68,0,4.02,42.83
3Month,3.2,14.72,0.32,0.32,11.2,12.48,0.64,0.96,237.72
22Month,0.55,10.93,0.55,0,0.55,1.09,0.55,0.55,15.85
