stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,0,4.09,0,4.09,0,0
72hpf,0,0,0,4.28,59.91,0,0
21Day,2.68,1.34,2.68,1.34,44.17,1.34,2.68
3Month,0.64,0.64,0.32,0,0,0,0
22Month,1.64,1.09,0.55,0,0,0.55,0.55
