stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,8.17,12.26,0,8.17,28.6,1115.59,4.09,0,40.86
72hpf,4.28,29.95,0,1.07,9.63,290.98,1.07,0,39.58
21Day,1.34,16.06,6.69,1.34,8.03,108.42,0,4.02,34.8
3Month,0.64,5.44,0,0.32,0.96,0.64,0,0,1.6
22Month,0,4.92,0,1.09,0,0.55,0,0,1.09
