stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,16.35,0,0,0,0,0,0,0,0
72hpf,0,7.49,1.07,0,0,0,2.14,0,0,0
21Day,0,8.03,0,0,2.68,0,4.02,0,1.34,0
3Month,0.64,27.52,0,152.94,1.6,0.64,1.28,0,0.96,0.32
22Month,0,20.77,0.55,14.76,2.19,0,0.55,1.09,1.09,5.47
