stage,Epithelial,Germ,Immune,Neuron,Stromal
24hpf,0,0,0,4.09,0
21Day,0,0,0,0,1.34
3Month,1.6,4.48,0.64,0.32,0
22Month,0.55,1.09,0,0,0
