stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,4.09,0,0,4.09
72hpf,1.07,0,0,0,1.07,2.14,0,0,1.07
21Day,1.34,1.34,0,1.34,2.68,0,0,0,1.34
3Month,0.96,4.8,0,0.32,0.32,0,0,0.32,0
22Month,5.47,78.72,0.55,3.83,0.55,0.55,1.64,0,1.09
