stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,4.09,0,4.09,0,143.02,0,0
72hpf,0,11.77,0,0,1.07,21.4,0,2.14
21Day,0,2.68,0,0,0,12.05,0,0
3Month,0,33.27,1.28,3.2,0.64,0.96,0.64,1.6
22Month,0.55,47.01,3.28,6.56,0,1.09,0.55,3.28
