stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,4.09,0,16.35,0,0
72hpf,0,0,0,0,1.07,5.35,0,2.14
21Day,0,1.34,0,0,0,4.02,0,2.68
3Month,0,0.96,5.12,0.32,0,0,0,0
22Month,0.55,1.09,1.64,1.09,0,0,0.55,0
