stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,32.69,4.09,0,0
72hpf,0,2.14,0,0,1.07,5.35,0,0,0
21Day,0,4.02,0,5.35,2.68,6.69,0,1.34,4.02
3Month,1.28,29.76,2.88,34.23,3.84,2.24,0.32,1.6,11.52
22Month,0,87.46,4.37,15.85,0.55,3.28,7.65,1.64,4.92
