stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,8.17,0,0
72hpf,3.21,0,0,0,1.07,149.77,0,1.07
21Day,4.02,1.34,0,0,1.34,70.94,1.34,4.02
3Month,1.6,0,0,0.32,0,0,0,0
22Month,4.92,0,0.55,0,0,0,0,1.09
