stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,4.09,24.52,0,0,8.17,8.17,159.37,28.6
72hpf,0,3.21,0,0,0,0,17.12,1.07
21Day,0,0,1.34,0,1.34,0,0,1.34
3Month,0,0.64,0,1.28,0.64,0.32,0,0.32
22Month,0,4.37,0,0.55,0,0,0.55,0
