stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,0,0,0,8.17,0
72hpf,6.42,350.89,114.47,1.07,4.28,34.23,833.37,1.07,1552.27,230.01
21Day,13.39,388.17,176.69,1.34,163.3,78.97,496.6,5.35,485.89,333.29
22Month,0,1.09,0,0,0,0,0,0.55,0,0
