stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,2.14,1.07,0,0,1.07,49.21,1.07,4.28
21Day,0,2.68,1.34,0,0,2.68,33.46,2.68,2.68
3Month,0.64,4.48,0.32,4.16,1.28,3.2,0.64,0.64,1.92
22Month,0,1.09,0,0.55,0.55,0,2.19,0,0.55
