stage,Epithelial,Erythroid,Muscle,Neuron,Stromal
24hpf,4.09,0,8.17,0,4.09
72hpf,0,0,2.14,0,0
21Day,0,1.34,2.68,5.35,0
22Month,1.09,0,0,0,0
