stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,61.3,0,0,0,16.35,73.56,0,28.6
72hpf,0,37.44,1.07,1.07,0,5.35,75.96,0,102.7
21Day,0,28.11,2.68,0,1.34,6.69,54.88,1.34,81.65
3Month,0.32,11.84,0,11.2,3.2,3.52,3.2,0.32,29.76
22Month,0,11.48,0,2.19,6.56,2.19,2.73,0,6.01
