stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,8.17,0,0,0,4.09,0,0
72hpf,0,1.07,0,0,0,4.28,0,14.98
21Day,0,2.68,0,0,1.34,4.02,0,24.09
3Month,5.76,31.36,717.65,8.32,1.28,2.24,1.6,4.48
22Month,22.96,16.95,7.65,0.55,0,0.55,0,3.83
