stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,4.09,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,2.14
21Day,0,1.34,0,24.09,1.34,2.68,0,0
3Month,0.96,3.84,1.92,31.67,0,0.32,4.8,0.32
22Month,0,13.67,0.55,24.05,1.64,1.09,2.73,0
