stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0,3.21,0,0,0,3.21,0,3.21,0
21Day,0,0,0,0,0,2.68,0,0,1.34
3Month,0,4.48,0.64,0.96,0.32,0.32,0,1.28,0.64
22Month,0.55,7.65,0,0,0,0,0.55,0.55,0
