stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,1.07,0,0,0,0,0,0,0,0,1.07
21Day,0,4.02,0,0,1.34,0,4.02,0,0,13.39
3Month,0.64,21.76,0.32,0.32,1.28,0.32,0,0,0.32,5.12
22Month,0,1.64,0.55,0,0.55,0,0,19.13,0,1.09
