stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,429.07,0,0,12.26,0,28.6,0,0,4.09
72hpf,0,726.39,1.07,0,5.35,6.42,41.72,0,0,8.56
21Day,0,1026.65,16.06,0,33.46,10.71,44.17,0,9.37,29.45
3Month,1.28,199.01,0.96,6.08,57.59,0.64,0.96,0,3.2,1.92
22Month,2.73,213.2,6.56,1.64,41.55,0.55,2.19,4.37,0,0.55
