stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,12.26,0,0,8.17,0,69.47,0,8.17
72hpf,0,2.14,1.07,0,2.14,2.14,69.54,1.07,11.77
21Day,2.68,18.74,2.68,2.68,80.31,4.02,81.65,5.35,21.42
3Month,0,6.72,0,3.84,9.6,0,0.64,0.64,0.32
22Month,0.55,6.56,0,0,6.56,0,1.09,0,0
