stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,0,0,0,49.04,8.17,0,0,8.17
72hpf,2.14,1.07,0,0,27.81,18.19,0,0,5.35
21Day,9.37,2.68,0,2.68,34.8,8.03,0,1.34,6.69
3Month,1.6,0,0.64,0.64,0,0,0,0,0
22Month,7.65,0,0,1.09,0,0.55,1.64,0,0.55
