stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,46,0,0,0,0,2.14,0,2.14
21Day,66.93,4.02,0,0,0,4.02,0,0
3Month,19.2,0,9.92,0,0,0,1.28,0
22Month,20.77,0,1.64,2.73,0.55,0,0,0.55
