stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,0,0,0,0,0,4.09
72hpf,0,0,0,0,0,0,21.4,1.07,0
21Day,0,1.34,0,0,1.34,0,101.73,0,2.68
3Month,0,16.32,0,0.32,1.92,0,0,0,0
22Month,0.55,59.04,1.09,0.55,4.92,0.55,1.09,1.64,0.55
