stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,8.17,0,0,4.09,0,147.11,0,44.95
72hpf,3.21,1.07,0,2.14,6.42,60.98,1.07,20.33
21Day,2.68,1.34,0,4.02,0,8.03,0,5.35
3Month,1.92,0,1.28,1.6,0,0,0,0.32
22Month,9.84,0,0,2.19,0,0.55,1.09,1.09
