stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,20.43,0,0,4.09,1381.2,0,0,0
72hpf,2.14,24.61,12.84,0,19.26,2538.61,3.21,0,52.42
21Day,1.34,24.09,12.05,9.37,5.35,717.45,0,12.05,8.03
22Month,0,0.55,0,0,0,1.64,0,0,0
