stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,4.09,0,0
72hpf,0,0,0,1.07,0,37.44,0,0
21Day,0,4.02,0,1.34,1.34,44.17,1.34,4.02
3Month,0,1.92,0,0,0,0,0,0
22Month,0.55,4.92,0.55,0,0,1.09,0,0
