stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,4.09,0,8.17,0,0,0
72hpf,0,0,0,0,1.07,0,0,0
3Month,21.44,48.95,5.44,2.24,0.64,0,0.96,2.24
22Month,13.12,1.64,1.09,0,0,2.19,0,2.19
