stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,8.17,0,0,0,0,16.35,0,0
72hpf,0,2.14,0,0,0,1.07,12.84,0,4.28
21Day,1.34,5.35,1.34,0,0,1.34,5.35,0,4.02
3Month,0,2.24,0,0.96,0.32,0,0.64,0,0
22Month,0,5.47,0,0,1.64,0.55,1.09,1.64,0.55
