stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,8.17,0,0
72hpf,1.07,2.14,1.07,0,1.07,281.36,0,4.28
21Day,0,2.68,1.34,1.34,0,99.05,4.02,4.02
