stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,4.09,0,0,4.09,28.6,0,0,4.09
72hpf,0,2.14,1.07,0,1.07,3.21,0,0,2.14
21Day,1.34,5.35,5.35,2.68,1.34,1.34,0,2.68,2.68
3Month,0,0,0,0.32,0.32,0,0,0,0
22Month,0,3.28,0,2.73,1.09,0,0.55,0,1.09
