stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,0,4.09
72hpf,2.14,1.07,0,0,0,0,3.21
21Day,0,0,1.34,0,0,0,0
3Month,4.48,10.24,0.96,0.32,0,0.96,0.32
22Month,12.03,0,0.55,0.55,0.55,0,1.09
