stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,8.17,20.43,0,0,0,4.09,183.89,0,8.17
72hpf,1.07,16.05,0,0,0,3.21,50.28,1.07,9.63
21Day,0,2.68,9.37,0,1.34,1.34,25.43,0,4.02
3Month,0,2.88,0,1.6,0.32,0,0,0,0
22Month,0,7.65,0,0,0,0,0,0,0
