stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,12.26,0,0,24.52,0,833.63,0,122.59
72hpf,0,74.89,6.42,0,0,6.42,101.63,0,257.82
21Day,0,18.74,1.34,0,0,13.39,17.4,4.02,57.56
3Month,1.6,9.92,0.32,0.96,5.12,8.64,0.64,0,2.88
22Month,3.28,32.8,0.55,0,3.83,5.47,2.73,0,1.64
