stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,16.35,0,0,0,0,0,0
72hpf,7.49,0,0,0,0,0,0
21Day,12.05,0,0,0,1.34,0,1.34
3Month,20.16,0.96,1.92,0.32,0,0,0
22Month,11.48,0,1.64,0,0,0.55,0.55
