stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Neuron,Secretory,Stromal
24hpf,0,16.35,0,0,4.09,138.94,0,20.43
72hpf,0,3.21,1.07,0,4.28,10.7,0,2.14
21Day,1.34,1.34,0,0,22.76,2.68,1.34,9.37
3Month,0.32,2.88,0,3.2,1.28,0.32,0,0.96
22Month,0,7.65,1.09,1.09,9.29,0.55,1.09,3.28
