stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,49.04,0,0,0,0,12.26,0
72hpf,359.45,0,0,2.14,1.07,18.19,2.14
21Day,131.18,1.34,0,0,1.34,9.37,0
3Month,45.43,0.32,2.24,0.32,0,0,0
22Month,1.09,0,0.55,0.55,0,0,0
