stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,8.17,0,0,0,0,0
72hpf,0,7.49,1.07,0,1.07,0,0
21Day,0,0,0,1.34,0,0,2.68
3Month,0,0,0.96,0,0,0,0
22Month,2.19,3.28,17.49,1.64,0,1.09,1.09
