stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0,0,0,0,0,6.42,0,0,0
21Day,0,0,0,0,0,12.05,0,1.34,0
3Month,0.32,9.6,8,2.56,0.64,0,0,0.96,2.88
22Month,0.55,16.95,0,8.2,0,0.55,1.09,0,0.55
