stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,4.09,4.09,0
72hpf,1.07,1.07,1.07,0,46,1.07,2.14
21Day,1.34,1.34,1.34,1.34,50.86,2.68,1.34
