stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,5.35,0,0,1.07,4.28,1.07,0
21Day,0,1.34,0,8.03,10.71,1.34,0,6.69
3Month,0.64,12.16,16,41.27,8,0.32,1.28,1.28
22Month,0,6.56,1.09,32.25,1.64,0,1.64,0
