stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Stromal
24hpf,0,0,4.09,0,40.86,8.17
72hpf,1.07,0,0,2.14,9.63,3.21
21Day,5.35,4.02,4.02,2.68,4.02,9.37
