stage,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
72hpf,1.07,0,0,0,0,0
21Day,1.34,0,0,0,1.34,0
3Month,0.64,0.32,0.32,0.32,0,2.56
22Month,6.56,0,0,0,0,0
