stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
72hpf,0,0,1.07,0,0,1.07,20.33,0,1.07
21Day,0,1.34,4.02,0,25.43,2.68,18.74,0,1.34
3Month,0.32,8,1.28,0.32,19.84,0.32,0.64,0,3.2
22Month,1.09,48.11,1.09,0,15.85,0,0.55,2.19,2.73
