stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,8.17,0,0,0,0,8.17,0,0
72hpf,1.07,0,0,0,0,0,0,0
21Day,13.39,0,0,0,0,0,0,0
3Month,0.96,0,0,0,0,0,0.32,0
22Month,20.23,1.09,1.64,3.83,0.55,0,2.19,0.55
