stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Stromal
72hpf,5.35,0,0,0,0,0,0
3Month,5.12,49.59,1.6,0.32,0.64,0,0.64
22Month,5.47,3.28,0,0,0,0.55,0
