stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,24.52,40.86,0,0,4.09,0,73.56,0,12.26
72hpf,0,10.7,0,0,0,0,7.49,1.07,3.21
21Day,0,1.34,0,0,1.34,2.68,14.72,0,0
3Month,0,7.36,0,15.36,1.28,14.08,1.28,0,0.64
22Month,1.09,8.2,0.55,9.29,4.92,3.83,1.09,0,0
