stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,4.09,0,0,0,122.59,0,0,4.09
72hpf,0,4.28,0,0,0,4.28,2.14,0,4.28
21Day,0,0,1.34,1.34,0,2.68,0,1.34,13.39
3Month,0.32,0.96,11.84,0.96,0.64,0,0,0,0
22Month,0,0.55,4.37,0,0,0,0,0,0
