stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,4.09,0,0,44.95,0,28.6,4.09,0,32.69
72hpf,2.14,0,1.07,0,8.56,2.14,6.42,1.07,0,3.21
21Day,0,10.71,5.35,1.34,52.2,1.34,9.37,0,1.34,2.68
3Month,2.88,90.23,2.88,42.87,898.42,6.08,1.6,0.32,7.04,13.12
22Month,4.92,72.16,2.73,9.29,835.83,3.83,4.92,2.73,4.92,13.67
